subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial50, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Ben Stiller, (550, -100), Leonardo DiCaprio, (0, -400), Orlando Bloom, (-550, -100), Ben Affleck, (-300, 300), Daniel Radcliffe, [208. 288.], 1, 2.2600340000353754
sub-09, trial52, 16, Robert Pattinson, ID16_IM01.bmp, (-550, -100), Elijah Wood, (-300, 300), Robert Downey Jr, (550, -100), Orlando Bloom, (0, -400), Leonardo DiCaprio, (300, 300), Robert Pattinson, [-436. -100.], 1, 1.8072718000039458
sub-09, trial9, 07, George Clooney, ID07_IM03.bmp, (0, -400), Robert Downey Jr, (550, -100), Matt Damon, (300, 300), Ben Affleck, (-550, -100), Elijah Wood, (-300, 300), George Clooney, [  63. -378.], 1, 1.4616614000406116
sub-09, trial55, 02, Ben Stiller, ID02_IM04.bmp, (-550, -100), Brad Pitt, (-300, 300), Leonardo DiCaprio, (550, -100), Daniel Craig, (300, 300), Ben Affleck, (0, -400), Ben Stiller, [-468.  -99.], 1, 1.504401700105518
sub-09, trial11, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Matt Damon, (300, 300), Ryan Gosling, (550, -100), Ben Affleck, (-550, -100), Leonardo DiCaprio, (-300, 300), Daniel Radcliffe, [  53. -387.], 1, 1.842536399839446
sub-09, trial35, 05, Daniel Radcliffe, ID05_IM01.bmp, (0, -400), Daniel Craig, (-550, -100), Elijah Wood, (550, -100), Keanu Reeves, (-300, 300), Orlando Bloom, (300, 300), Daniel Radcliffe, [  97. -432.], 1, 0.8139537000097334
sub-09, trial5, 09, Justin Timberlake, ID09_IM03.bmp, (-550, -100), Matt Damon, (0, -400), Daniel Craig, (-300, 300), Elijah Wood, (550, -100), Keanu Reeves, (300, 300), Justin Timberlake, [-549.  -91.], 1, 1.0683667999692261
sub-09, trial7, 04, Daniel Craig, ID04_IM03.bmp, (300, 300), George Clooney, (-300, 300), Robert Pattinson, (550, -100), Ryan Gosling, (-550, -100), Keanu Reeves, (0, -400), Daniel Craig, [223. 298.], 1, 3.0796234998852015
sub-09, trial49, 11, Leonardo DiCaprio, ID11_IM04.bmp, (550, -100), Robert Downey Jr, (300, 300), Matt Damon, (0, -400), Patrick Dempsey, (-550, -100), Daniel Radcliffe, (-300, 300), Leonardo DiCaprio, [ 487. -101.], 1, 1.7216141999233514
sub-09, trial22, 01, Ben Affleck, ID01_IM03.bmp, (0, -400), Daniel Craig, (-300, 300), Justin Timberlake, (550, -100), Keanu Reeves, (-550, -100), Ryan Reynolds, (300, 300), idk, [-7. 46.], 0, 1.5229416999500245
