subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial54, 16, Robert Pattinson, ID16_IM02.bmp, (550, -100), Elijah Wood, (-300, 300), Ryan Reynolds, (-550, -100), Daniel Radcliffe, (0, -400), Brad Pitt, (300, 300), Robert Pattinson, [424. -84.], 1, 1.4293171998579055
sub-04, trial35, 16, Robert Pattinson, ID16_IM04.bmp, (300, 300), Orlando Bloom, (0, -400), Matt Damon, (-550, -100), Ryan Gosling, (-300, 300), Elijah Wood, (550, -100), Robert Pattinson, [303. 275.], 1, 2.218024699948728
sub-04, trial25, 13, Orlando Bloom, ID13_IM01.bmp, (550, -100), Robert Pattinson, (-300, 300), Hugh Jackman, (0, -400), Daniel Craig, (-550, -100), Brad Pitt, (300, 300), idk, [101.  79.], 0, 0.8310358000453562
sub-04, trial31, 06, Elijah Wood, ID06_IM03.bmp, (-300, 300), Matt Damon, (550, -100), Leonardo DiCaprio, (-550, -100), Hugh Jackman, (300, 300), Keanu Reeves, (0, -400), idk, [101.  79.], 0, 0.48221269994974136
sub-04, trial55, 14, Patrick Dempsey, ID14_IM01.bmp, (0, -400), Hugh Jackman, (300, 300), Keanu Reeves, (-300, 300), Elijah Wood, (550, -100), Daniel Radcliffe, (-550, -100), Patrick Dempsey, [  51. -380.], 1, 4.006620700005442
sub-04, trial50, 11, Leonardo DiCaprio, ID11_IM04.bmp, (300, 300), George Clooney, (550, -100), Patrick Dempsey, (-550, -100), Elijah Wood, (-300, 300), Brad Pitt, (0, -400), Leonardo DiCaprio, [247. 330.], 1, 2.1312557000201195
sub-04, trial19, 17, Ryan Gosling, ID17_IM03.bmp, (-300, 300), Brad Pitt, (300, 300), Ben Affleck, (-550, -100), George Clooney, (550, -100), Justin Timberlake, (0, -400), Ryan Gosling, [-234.  272.], 1, 1.5159269000869244
sub-04, trial64, 15, Robert Downey Jr, ID15_IM02.bmp, (300, 300), Leonardo DiCaprio, (550, -100), Daniel Radcliffe, (0, -400), Daniel Craig, (-300, 300), Hugh Jackman, (-550, -100), familiar face, [-15. -91.], 1, 4.9737472999840975
sub-04, trial51, 07, George Clooney, ID07_IM04.bmp, (-550, -100), Justin Timberlake, (0, -400), Daniel Craig, (550, -100), Orlando Bloom, (-300, 300), Patrick Dempsey, (300, 300), Patrick Dempsey, [275. 275.], 0, 5.491371599957347
sub-04, trial48, 03, Brad Pitt, ID03_IM04.bmp, (-550, -100), Daniel Radcliffe, (0, -400), Orlando Bloom, (300, 300), Keanu Reeves, (-300, 300), Ryan Gosling, (550, -100), idk, [73. 57.], 0, 1.4427465999033302
